metadata,metadata,metadata,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,measured_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values,predicted_values
CC(C)C(C#N)SC1=NN=C(NC2CC2)S1,RL-763,07/22/2019,6.287783279006643,4.261158767210021,2.650097419688821,4.642476410638425,5.527805653204489,6.103799447928082,5.338224826208013,7.484273084905234,5.9841538532317475,6.681365064121319,6.461222008327548,4.947051768696307,2.453761812107228,5.425448075569728,4.230563281603507,4.8074073688823,5.613257567816373,8.930932161895548,8.614657939450742,5.552774846013939
C1CCCC(CSC2=NN=C(NC3CC3)S2)CC1,RL-764,07/23/2019,5.40514794852356,6.070334689282153,,5.596602733085818,6.898137641952086,5.449113319561137,7.821402894391648,7.065849392021987,7.190187929629779,6.2718758860505535,5.573703167067604,5.398930443536724,2.453761812107228,2.5718908818880797,6.311812231420542,0.7268063018493915,7.764435446886118,6.2692174252186526,5.737269843590322,3.204203461725698
C(CC1CC1)SC1=NN=C(NC2CC2)S1,RL-765,07/23/2019,4.454706318959651,,2.8373611266986787,6.155623323404163,6.882226435474708,5.3556916240414,,8.276783372003134,4.738494181428132,6.1549347856014,5.218448781025257,5.398930443536724,3.687701046240432,5.012139950631137,4.356589607792122,8.663380222770591,7.764435446886118,9.81659491793526,3.8230351202871207,4.189758167735791
C1CC(CSC2=NN=C(NC3CC3)S2)C1,RL-766,07/23/2019,5.419647897385116,3.4924576721695235,6.4752542138425735,5.947376256305445,5.671856625467959,4.853891680868257,3.4122020411166263,5.6144007680128265,5.81371399208648,6.99935823531453,8.649474865470152,3.8410034408294167,6.141079522097518,6.894080720087967,7.272507695042986,-0.6204187001117027,3.386353272508342,3.902723427399324,2.8421249827385435,1.1139094375640362
CC1=CC=CC=C1CCSC1=NN=C(NC2CC2)S1,RL-767,07/23/2019,6.593080364482699,3.3229655534346363,9.63870246534678,6.814575349976015,6.341006474455252,4.603139167268181,3.92702384897568,3.104197176349225,4.804425536203235,6.855392913038215,8.398226106471869,2.430926204285626,9.25803111195894,5.97568502865251,6.6409429849521695,1.5230416300681973,4.183404431335109,3.07365223044794,4.694378608861309,12.710174555708264
CC(=O)NC1=CC=CC=C1CSC1=NN=C(NC2CC2)S1,RL-768,07/24/2019,6.67788974815068,3.0465624700748792,3.6946468246624864,4.8996589475476,6.739706635818667,,7.1592188066093785,9.779111330734452,6.23669533642895,5.4757158481098465,-0.022717719150384674,3.4175334383695444,3.680719244330184,2.395434168154306,6.015566882749695,1.5230416300681973,7.185597275689527,10.518711156778672,9.515075637406532,4.267207683516919
CC(F)CCSC1=NN=C(NC2CC2)S1,RL-769,07/24/2019,4.9197013406840515,5.210597430447952,3.0743561408775424,5.202663981136185,6.383515117613947,4.994449025860399,5.662702460502496,9.444705943812885,5.34115644632919,5.452326129636038,6.617868746006156,5.4561410519565685,2.508393986165041,5.266843206013683,6.827235490450055,4.253086646795094,5.522371019568603,9.22184435166586,6.169122944302156,4.830364131806206
CCC1=NOC(CSC2=NN=C(NC3CC3)S2)=C1,RL-770,07/24/2019,6.7965516924015565,,5.704420086452503,4.696841298466144,6.374230739244208,6.717016007865643,8.64455480250238,,6.530314405880529,6.532165819375511,-3.2669698701738943,5.4561410519565685,5.290719172499774,1.2223828485248336,5.61543017882627,6.920238568501226,8.314916001492051,9.22184435166586,5.809147117895744,9.060328457351265
OC1(CSC2=NN=C(NC3CC3)S2)CCCCC1,RL-771,07/24/2019,5.687492964320736,3.532094934507204,5.686439432891128,7.439547553495855,,,3.086465205216117,9.32120633814267,5.813419638189673,5.279853841267821,3.61205760099806,3.072982998271817,5.033549670730772,8.865793220531057,5.61543017882627,6.920238568501226,3.1497132772194423,8.509598473681715,4.519012988440582,4.146419449594692
CC1=CC=CC=C1C(C)SC1=NN=C(NC2CC2)S1,RL-772,07/25/2019,7.083834515825716,4.004024506164104,9.710454991856714,5.2024469981624195,,4.3398511662958335,5.209126787408449,8.382454016421715,5.080278812600292,,2.3058760618385374,5.330931024562116,9.002173553325441,7.769612606732215,5.61543017882627,5.3761917981467375,5.367420394785447,10.567553760384175,6.600459129707245,4.146419449594692
COC1=NC=CC=C1CSC1=NN=C(NC2CC2)S1,RL-773,07/25/2019,7.452521740587356,4.443123712900397,5.093807599807387,6.123841097245165,5.168099125531605,6.318051219525575,7.790052477663593,8.147652610831837,7.442900071935005,6.908475606647732,6.602196535864111,3.210471846229753,5.456594091258425,7.546644163283712,4.890828024029482,9.960754954888262,7.353375333720133,8.130954633223018,6.036711451030861,9.634026785909885
CC1(C)CCC(CSC2=NN=C(NC3CC3)S2)O1,RL-774,07/25/2019,4.109416887001234,3.111168874594294,5.92424448717178,,5.517639011387805,4.176367605815112,,8.51824630880288,6.391462744917726,6.563871371489061,0.7045285255870564,1.846411484882285,5.954702190884212,7.546644163283712,9.779590203397898,6.49242574269269,7.353375333720133,7.627159653478293,4.8665040968149205,-0.8984410959886553
C1CC(SC2=NN=C(NC3CC3)S2)CCS1,RL-775,07/26/2019,,,4.749995493624181,5.94056364886154,6.425396759631896,4.774744441022956,4.467324912024299,7.632815359696966,7.492845593198247,6.9217631933562584,0.7045285255870564,1.846411484882285,4.6587554712723165,4.582809339398342,4.490680390803302,5.056547567405767,4.2664854617179335,10.659159245243112,8.128351442047137,10.631739095608527
O=C(CSC1=NN=C(NC2CC2)S1)C1=CC2=CC=CC=C2[NH]1,RL-776,07/26/2019,4.921608845778598,6.111514155693276,3.1497028634159783,5.093159867881638,6.269181235926058,7.211992999954576,3.4314831195781004,5.809867801339543,4.555025160612566,6.880696712591336,6.839126535451975,5.0599871258587275,3.239774455753901,5.3286083815426375,6.37407832860192,12.94198168859387,3.5979227176717488,6.774688592581152,-0.9432719079688399,9.350639993286848
C1CCC(CCSC2=NN=C(NC3CC3)S2)OC1,RL-777,07/26/2019,,7.881454682012585,,4.991475415045237,6.524663074231465,6.412963054246025,5.984100188181818,6.6794343060882895,4.60757409589548,5.892362807009042,6.839126535451975,7.602158849419097,3.239774455753901,2.7292444663685664,5.045277092756125,-4.1366084940554115,6.078426848387929,9.172733488868042,5.13252545393801,11.81571235155516
CC(SC1=NN=C(NC2CC2)S1)C(N)=O,RL-778,07/26/2019,4.66540629686987,7.786252701824836,5.228985844874385,6.6566903757701645,5.741547271660966,,6.617115286348386,5.651672808029022,7.231625414637264,5.286259025269895,9.299482532087092,7.184597693140669,5.292890132076102,5.3953622643726185,10.984724150676435,-4.1366084940554115,6.7031723802107726,4.558813586611876,6.749220082851556,6.671260035562539
CCN1CCC(SC2=NN=C(NC3CC3)S2)C1=O,RL-779,07/27/2019,4.629212710863346,8.359103560124096,,,5.771906768878778,,,3.124097936360463,6.9927618613803215,6.265383982546384,-1.3072447249146766,8.038936615205557,5.292890132076102,5.3953622643726185,9.341707401937215,-4.1366084940554115,6.7031723802107726,3.443421473181872,6.553791143795952,6.037231750852626
CN1CCCC(SC2=NN=C(NC3CC3)S2)C1=O,RL-780,07/27/2019,6.890116970968555,7.734688153790792,6.1206671342648225,4.664924225414928,6.221496997730014,5.788584198375997,4.437943092065121,8.935466193943155,6.605545770340859,6.335733537615184,4.880478905478605,7.555425073387242,5.66892662405044,5.708575416624863,9.316522962825283,3.679178024907972,4.536507474784831,7.218146086265784,7.157501945393458,5.54419451577623
C(#CC1CC1)CSC1=NN=C(NC2CC2)S1,RL-781,07/27/2019,6.948982922224754,4.339715090585697,3.3665980722627173,7.427408050125957,6.220195473271756,4.732378739461733,3.0631046727925786,8.727361325631534,4.553116701113324,6.791742627411024,8.88683666736308,2.9474547711546917,3.7627112809214216,9.604869852627335,4.074610501240092,4.565366380158387,2.9827899893176526,11.316375687563983,2.5522379662758925,3.0552470169730337
C1=CN(C2=CC=C(CSC3=NN=C(NC4CC4)S3)C=N2)N=C1,RL-782,07/27/2019,5.528251422600953,8.55579822693738,8.514564408029607,6.297531472489965,6.670363546752984,5.475700189457625,,3.697412962605304,5.980829128492074,6.833852557983031,10.155376937645753,7.443041690435111,9.073229707662273,10.838935221785093,10.143196957407298,2.5550246438156923,2.9827899893176526,2.0989355572393062,4.510064643115626,6.159657245951523
C1CC2(CSC3=NN=C(NC4CC4)S3)CCC1C2,RL-783,07/28/2019,4.159947228405878,7.378873682704291,8.094397893047866,6.244092832692631,,7.398973663102755,3.062969033518142,9.776589646404428,6.418016783964269,6.36745756575161,1.3192234643000629,6.19567244195208,8.380015706035724,4.357398822645974,10.143196957407298,6.391991864788459,3.0023159475935595,8.409585047315588,7.667853673783972,6.182779319511749
CC1=CC(CSC2=NN=C(NC3CC3)S2)=CC=N1,RL-784,07/28/2019,4.192837318633714,8.365739005917195,3.9719504419803577,6.89664305407651,5.887274203733871,5.29884631236952,4.152102421837484,,6.516794703251444,5.266596738803644,1.460010181018986,8.430457545834539,3.346968168254115,13.46088173007099,7.493511880184922,7.037639000725069,4.23492715111413,8.409585047315588,6.146102940119455,5.098198624539575
C1=NC=C(CSC2=NN=C(NC3CC3)S2)S1,RL-785,07/28/2019,5.0722234580274,4.7963714146284415,7.910493458112901,4.887450266801547,5.424822235314539,6.488569964991159,8.612711730858688,9.409330617941482,7.479539857229891,6.834273315498452,4.647877640656175,6.369514234235811,7.7739711517886345,6.481403055735353,4.970842769155481,2.606809516975102,8.490254711588973,10.809674401194888,9.792371340338569,4.667170247363914
CC1=NC=C(CSC2=NN=C(NC3CC3)S2)C=N1,RL-786,07/28/2019,6.020945790782971,6.353414856512969,5.149547388945307,5.818796843807611,6.881644172280488,5.627606837322162,7.799221495223954,9.97325200821842,6.919459236154878,5.7252082985554384,6.091893746648248,4.963918927695265,5.328395176903194,5.021854845459466,6.468059556130883,3.9854661513261327,7.692596378934325,9.726518286821447,4.3032605650807305,5.727689552859696
CC(CSC1=NN=C(NC2CC2)S1)C(F)(F)F,RL-787,07/29/2019,5.840227518761672,5.983980133776103,4.037424707815115,5.129549090883075,5.654989293560267,7.606008910226167,4.797364244297637,5.768739736158082,6.589160392648806,5.088440530246275,6.675292681783862,7.022977337321871,3.801478750521827,1.395272764657149,5.63476623048633,7.238271351531382,5.0423703562605695,7.647307066207931,6.4710833093137445,7.545426596979697
COC1(CSC2=NN=C(NC3CC3)S2)CCC1,RL-788,07/29/2019,4.334536188673905,,3.323779516045075,5.655558377104748,6.07331762792292,5.461955568946303,8.160023638003997,4.435685374515954,6.7015036009077615,5.926894793019867,2.8992247972001794,7.022977337321871,3.606208024817771,3.1667940959003467,1.453012647939265,13.113135771983469,8.351813029734512,4.466785753838925,6.6498865150801585,3.7924706763864706
CC1=CC(C)=NC(CSC2=NN=C(NC3CC3)S2)=C1,RL-789,07/29/2019,5.171727480482466,8.87595017880524,6.294547748204671,7.145202493078985,5.138218761555531,4.2651692926028595,3.595422540162346,2.664933092605966,5.160195768218754,5.3774095704143985,5.3284889339456605,8.282675822330285,5.7361762958870095,10.862116848154727,8.348893396265241,6.241770475749981,3.224924833705659,4.292200809891649,8.331205521661165,7.735165378497269
CN1CCC[C@@H]1CSC1=NN=C(NC2CC2)S1,RL-790,07/30/2019,4.439974193775667,5.908048675073552,6.68515326575262,4.7006233440704905,5.500897712948327,5.557052782675671,3.2590657861340375,,6.586438304820655,5.864962655866234,2.273402317717293,5.578119109345021,6.738882167922447,4.401865008278614,3.1483640183946418,8.328479984113454,3.0889149815535015,4.292200809891649,9.981912639256045,6.562040228792338
CC1=CC=C(C(C)SC2=NN=C(NC3CC3)S2)C=C1C,RL-791,07/30/2019,7.627041061079815,6.379372137104202,9.425440881641887,4.782633489605177,6.9718262640585245,5.516674211848881,7.032189095759218,5.5818853368748025,4.678919359869423,6.97408988970505,3.020750774575741,6.388299328468619,8.340483712545266,7.012464565270977,6.183334351812528,5.237815370301437,6.9459543283706235,6.647234190176693,4.3396881132207055,5.064944347439356
N#CC1(CCSC2=NN=C(NC3CC3)S2)CCCCC1,RL-792,07/30/2019,6.722675805038344,6.754723702807024,3.3813489485397508,6.25621738159027,6.423352137526085,6.086356390616058,6.1335362896611265,2.18332120747797,7.134914591128856,6.427338909901387,10.721117256559285,6.524691128868415,2.945964722222792,4.946483766347702,3.468111268602097,6.165392148021523,6.415257003986856,1.7389738010555844,2.557788913992244,7.174966822604556
CC1=CC(CSC2=NN=C(NC3CC3)S2)=NC(C)=N1,RL-793,07/30/2019,4.013310926232263,,8.34656490411749,6.843404269220777,5.609573919890631,,5.343097173350507,9.879671129614536,7.056915846237045,6.343103652353319,-6.5982402309265265,6.524691128868415,8.744862594227357,9.821310152256034,7.044702419962887,6.165392148021523,5.329803920150018,10.636463199746995,7.937248541479526,2.1603209567759016
CC1(CSC2=NN=C(NC3CC3)S2)CCC1,RL-794,07/31/2019,5.51676721280189,3.4852852647561985,9.198662154819981,6.860947917128855,6.518784595216683,7.871529744818638,5.275881559200989,7.833790318261928,4.894796245120711,5.318795446734851,2.3581567182720384,2.9830802030778996,9.376464642601585,6.125574577994467,5.716173797597314,9.097711671575212,5.403883969501009,6.856401410274122,5.42909437792197,6.327868367925767
CC1=C(C(=O)CSC2=NN=C(NC3CC3)S2)SC=C1,RL-795,07/31/2019,,3.1565549363265806,6.982228935950082,5.545886753780517,6.255744636663373,7.213452671936859,3.4648909861120094,5.401997154230903,7.376101456821305,6.561212157072722,2.3581567182720384,2.2942829868878363,6.454110858471294,2.2730245516580116,9.024803613663662,8.62332742373188,3.4133336767015554,6.339427953456894,4.554689855902597,8.956102555552063
COC1=CC=CN=C1CSC1=NN=C(NC2CC2)S1,RL-796,07/31/2019,6.039853296815329,6.464967296809116,5.098229662397308,6.966789604968155,6.081776223197166,6.489177061775196,6.375867544701937,,5.943407156908687,5.116246797043814,2.051945764665372,4.440114478333817,4.81560054001265,4.833672167100678,7.2938169680591205,1.5523684528761574,6.605619635067123,6.339427953456894,7.6523498742684755,3.0548018158048578
C1=NN=C(CSC2=NN=C(NC3CC3)S2)O1,RL-797,07/31/2019,4.154562299406225,4.099852180411318,4.913044515047584,5.301871544014239,,6.996658003632435,5.625068567682776,5.131380055945793,6.356795698569342,,4.47892824217503,3.684639021993199,4.468872337580925,6.294298066183973,7.2938169680591205,10.375429696005604,5.2271076088043245,5.271044208035882,5.959161043447866,3.0548018158048578
CCN1N=CN=C1CSC1=NN=C(NC2CC2)S1,RL-798,08/01/2019,,4.156801800634461,3.275504101835094,5.471495495142592,6.773870643771734,5.141585929706949,6.859073894030653,5.443191471617423,4.502988287939462,5.637309632674083,4.47892824217503,3.3717742526816816,2.7025976448240705,2.885936393385212,10.265507528967063,5.928345381746967,6.425817268325438,5.3141358463183135,2.283520337333885,0.736229526368958
O=C1CC(CSC2=NN=C(NC3CC3)S2)CN1,RL-799,08/01/2019,5.455922136369937,7.602900916439259,3.4596731236145697,4.748125161226474,5.583852843050002,,6.223361767847037,,6.541879365876757,5.280841092129749,-0.6285818500479783,8.228870360213907,3.551514159370619,6.229881527615233,8.327314058045896,5.928345381746967,6.121002921994937,5.3141358463183135,8.591804582055628,7.905381428232672
CC1=CC=C2SC(CSC3=NN=C(NC4CC4)S3)=NC2=C1,RL-800,08/01/2019,6.199826078819651,3.03130023648942,4.855163301283086,7.245384048228821,6.487290751343782,5.164227129364011,7.915527592425625,6.555504039787623,5.245581851885294,,3.718299556343178,3.5288348698871044,5.113297904411234,9.104023169349464,6.644938168874976,4.499973658548658,8.291345265324669,7.130640798063257,2.737559409033373,7.905381428232672
CC(SC1=NN=C(NC2CC2)S1)C1=CC=C2CCCC2=C1,RL-801,08/01/2019,7.646104942539843,5.850858906285536,6.029368658646616,5.864889805111997,5.644654317086122,,7.4286137027000905,,7.299283033045317,6.564970355697706,-1.5588677965524695,5.919385203784632,6.9599728337079885,5.0671546782008825,5.253178744658221,4.499973658548658,7.104457509391338,7.130640798063257,10.578206313592498,2.1542967548163725
ClC1=CC=C(C#CCSC2=NN=C(NC3CC3)S2)C=C1,RL-802,08/02/2019,4.802960223677915,6.693140584776663,3.0762343639299523,6.815625962728874,,5.215688868989092,6.745173839456384,8.261897245537677,4.631790081715416,5.351092118611516,-1.3209687613100547,6.782944420393634,2.4227928803364076,9.711096366734578,5.253178744658221,6.788573746622994,6.630016964738668,6.361920916933361,5.743546442612793,5.499182119273327
ClC1=CC=CC(C#CCSC2=NN=C(NC3CC3)S2)=C1,RL-803,08/02/2019,,5.200010068622952,7.220603688514786,5.950334766535394,6.33193905257839,7.278799938811677,6.95306883749303,4.233077281569205,5.220230725571829,6.646419353427189,-1.3209687613100547,5.033186879586773,7.050807402108118,12.159220526540809,9.770923544599253,4.08607140629103,7.137384996557884,5.30164963380618,7.785446442267379,7.8973628324976435
C1OCC(CSC2=NN=C(NC3CC3)S2)CO1,RL-804,08/02/2019,4.3424623632682104,5.571923448111217,4.964806141942231,6.040255906384067,6.082101006269358,7.783047417744742,4.595240558102269,6.160894818130879,5.339771750280698,6.804390684147037,5.76512881218229,7.60643215873898,4.6168982974105495,3.8361752088339083,9.246607106359098,6.058098606584195,4.340069512617718,6.202724406248936,6.096456970375925,9.754268712566336
C1=CC=C(N2N=CN=C2CSC2=NN=C(NC3CC3)S2)C=C1,RL-805,08/03/2019,4.3995097761656865,4.349535140299296,7.900819509976623,7.301714867873429,5.573710880011875,7.628517381583267,5.917626167122678,4.979019437659748,4.961061184520455,5.842405746646389,6.593222594543959,3.8779173569661145,8.40773556760425,8.104762768532623,3.7183406580398204,9.3540153088631,5.991014657237569,3.502809316953491,8.281432625276306,3.6712811209337137
COC1=CC(C)=NC(CSC2=NN=C(NC3CC3)S2)=N1,RL-806,08/03/2019,6.9099230588259815,6.46750424927714,,6.585166968674053,6.6977890519805365,7.77931272676057,5.257857720203348,9.441911959066932,5.783764218767406,6.8583137714849824,8.761083931516726,5.707006804191858,8.40773556760425,8.898428875297942,5.649412446002921,5.114350460536819,5.3534200522635995,10.334969001783994,7.467094626074836,7.8808953972327345
C1CC(CCSC2=NN=C(NC3CC3)S2)C1,RL-807,08/03/2019,6.7032725777697175,3.7850058764122245,3.032335113390517,,5.61654139259799,7.183984914987925,8.34930839701206,,5.025374234925167,,4.465682575741539,4.160719533445732,2.436403306224874,8.898428875297942,4.857465030739721,6.300543550386992,8.508551648506634,10.334969001783994,3.2315677507527028,7.8808953972327345
CC(CSC1=NN=C(NC2CC2)S1)C(C)(C)C,RL-808,08/03/2019,4.711834786028254,4.924645230885796,3.650408971585513,4.880880926620002,6.809745516254891,5.928719941793412,5.403025034268412,5.147496649559791,6.646034311076843,5.394962374767001,-3.5110241461675677,4.217541278761016,3.5652260747778666,4.080505588783918,8.34205639211538,8.65939381514768,5.684986825237176,5.176854991449258,6.638150785170398,2.3301607296486417
CN1N=CC=C1CSC1=NN=C(NC2CC2)S1,RL-809,08/04/2019,7.149198517386449,3.0428409419052764,3.9265474785683105,4.7617755628383,5.107015035151971,7.596154684029843,6.705219175998546,9.312254554635594,4.888760001180559,6.136840102464108,9.857305680383405,2.019890604854851,3.8441831749026982,6.21463244500494,8.281781439200024,4.410975688038331,6.749543808560957,10.34916663730274,3.81865519391077,8.622792260347946
CCOC1CC(SC2=NN=C(NC3CC3)S2)C1,RL-810,08/04/2019,4.932646957183358,8.973628344491338,8.293085147648824,,5.103538055908518,7.480670011789607,5.873804428958385,5.239486753762736,,6.872407953360959,8.325302967567623,9.786594025707807,7.76840417346453,6.21463244500494,1.7366601479179389,2.413767323657937,5.9369372181846805,4.7725936745568855,3.81865519391077,10.02479106540276
CC(SC1=NN=C(NC2CC2)S1)C1=NN=NN1C,RL-811,08/04/2019,7.007798100308463,7.936361829879653,7.918831322150362,4.759698335690898,6.68882114710308,7.37318158623732,3.2331100085281417,8.108331420748492,,6.877425034918476,8.248422230254361,8.348211572532303,8.063413534728259,7.1356611249092765,5.192229896227969,9.304729433145019,3.2414740174059116,10.837267278386868,3.81865519391077,3.8841383446812032
N#CC1=CN=CC(CSC2=NN=C(NC3CC3)S2)=C1,RL-812,08/04/2019,6.550816870306694,5.24905642810262,5.721540351363187,5.586678206552445,5.0985661486237905,5.169585258737758,8.217302048616498,2.622042538155883,5.951969943668638,6.137924584370859,5.946822598077929,5.782000858842395,6.646527867177411,6.816075462151787,1.2782112645942854,5.712298350138842,8.196191768098016,3.5576715845508504,5.588806541352889,5.650354413802114
CC1(C)CCCN1C(=O)CSC1=NN=C(NC2CC2)S1,RL-813,08/05/2019,4.67037878873877,,3.654863047263544,,6.228404455441607,5.532877671800536,7.483600666061849,8.190018462535159,5.035968009370243,,4.8797188466614,5.782000858842395,3.571228445600121,6.816075462151787,7.519864227629554,2.9542161190356193,7.832940540110981,5.395058696093871,6.797045494495515,5.650354413802114
C(#CC1=CC=CS1)CSC1=NN=C(NC2CC2)S1,RL-814,08/05/2019,7.8256297389715455,8.499107362945356,2.9425077900059433,7.411076755433434,5.180016073823911,7.7778620083144965,,9.50161462739475,5.6790137804763,6.0420057231685504,10.187748986479157,8.402293176579587,2.8787113231510433,5.1636471817174545,6.726500967686934,10.160946583436347,7.832940540110981,9.589602604423199,5.765458529847364,5.213418568036845
CC(C)(C)CNC(=O)CSC1=NN=C(NC2CC2)S1,RL-815,08/05/2019,4.633810022586424,8.030445072580225,5.1143537906926095,4.701628642034871,,4.1723134500895664,8.95487073398051,8.362968217667568,6.227446497479672,6.023674723331715,7.8606856552743825,7.508361185458434,4.940503661303207,5.080420684482143,6.726500967686934,3.773033918260155,9.170883768788812,7.411678432028815,5.489254126974902,5.142898072499186
FC(CSC1=NN=C(NC2CC2)S1)C(F)(F)F,RL-816,08/05/2019,4.023303619853068,7.4890074174609005,4.233731179853702,7.173322864208809,6.131890417258954,4.383108558521905,6.292754585001457,8.636947097701558,5.668575782529274,6.951711466646271,2.0323904094801644,5.854594570589906,4.341598536312745,5.65209384338238,8.858397895442993,8.271623026205905,6.392945083543396,9.294873945991723,6.2679331302398955,6.1253285566030415
C1CCC(C2=NOC(CSC3=NN=C(NC4CC4)S3)=N2)C1,RL-817,08/06/2019,4.436902964662162,8.852770743282836,2.0076842885694166,5.5960940322969375,6.041758084070718,4.390307887268989,,3.2482475701560913,6.294607777950245,6.192791455808797,1.0566040806624826,8.538933415656084,2.2975304895405326,5.896491486912105,5.151633175826218,7.341324514839755,6.392945083543396,3.112129440530833,6.604028742292875,2.7880641958571153
CCN1C=NN=C1CSC1=NN=C(NC2CC2)S1,RL-818,08/06/2019,6.196823908817097,8.193331435269357,3.4938066246847974,6.459888858820509,6.221613751610322,6.733499936188282,3.6037400609019796,4.491133697616538,7.334206154615116,5.3236512857138525,7.538203047107039,7.766638517550672,3.455375627414037,6.620200758109061,1.1714610994671224,7.239828891141927,3.752058275394513,3.543989657366185,10.095186477613568,6.094456456977684
C1=CC=C(N2C=NC(CSC3=NN=C(NC4CC4)S3)=N2)C=C1,RL-819,08/06/2019,6.257812245860906,6.853004166291461,5.948985359484061,6.150140799657168,5.810563529319909,4.740774719892903,3.1878920961369968,,4.67731492801648,6.3619911690914055,7.0754183989446835,6.153416788679824,6.268363650300312,6.35750287061547,3.522608112061207,2.5143836947437443,3.133874088956583,3.543989657366185,2.968159000731737,6.02761354461277
ClC1=CN(CSC2=NN=C(NC3CC3)S2)N=C1,RL-820,08/07/2019,5.9223012579153576,7.185114133018007,7.1387175571615495,6.791279702576657,6.204320625413308,7.620778101032889,5.896446986433466,5.434436406229007,5.062371203616511,5.258612076790159,10.289448485371505,6.674150377413012,6.910925321285095,6.198960160826944,5.517392012658501,4.200563845399378,5.811974379413873,3.839451971985395,1.9538979896728592,5.423142777823133
CN1N=CC(CSC2=NN=C(NC3CC3)S2)=N1,RL-821,08/07/2019,4.847935462443058,,3.6410318455271193,4.877953013817214,6.007698608934387,6.050720882191554,6.392635164993158,3.1339178050457903,6.746335596884452,6.719288125288423,-1.7893633111671408,6.674150377413012,3.7510353151532088,1.9170248058093553,10.465483061940212,3.080964178495642,6.330383805006262,2.2737440500228363,0.23599314563157936,8.81033966044993
C1=C(CSC2=NN=C(NC3CC3)S2)N=C(C2CC2)S1,RL-822,08/07/2019,7.54988675906543,4.316597608840742,5.728259158918816,5.875349922397904,5.934978421771993,4.927678393722115,8.124706581088006,,5.592563359653262,5.035035821814213,5.144981386815983,4.983484479813331,6.017788725262945,7.312947993400102,5.971844079746114,1.0883704511049004,8.335838343062061,2.2737440500228363,5.56081122781924,0.7016061592042462
O=C1CCC(CSC2=NN=C(NC3CC3)S2)CC1,RL-823,08/07/2019,4.747974961543233,4.482660675016556,,5.491184170711637,,4.484841025445514,5.312274575370205,9.670506176949418,6.322600956143097,5.956529151090095,3.5322655637436617,4.216630554013363,6.017788725262945,3.8085285943459937,5.971844079746114,4.004769825657418,5.228117597790911,10.83680690166496,5.794517280356426,6.8475845096215675
CC(SC1=NN=C(NC2CC2)S1)C1=NC=C(C(C)(C)C)O1,RL-824,08/08/2019,5.096714615488228,8.78904621446711,3.1487034689130615,5.0455164537591255,6.903917512894001,5.620142999552073,6.865603050844412,,7.197273949145395,6.4669257030860745,9.913387042103759,9.652496280387995,3.2179688056836677,3.2407736485292133,6.96164605055945,10.421897629676648,6.907961529524703,10.83680690166496,4.449708137379725,8.476048467611617
C1=NN(CCSC2=NN=C(NC3CC3)S2)C=N1,RL-825,08/08/2019,5.17542922640939,5.116275407922955,5.209669898048609,,6.37064014972068,5.216748397460174,,4.841610625593152,5.840476629524739,6.121779274389861,4.514057904454326,3.5679180380791187,5.1918403731237985,3.2407736485292133,6.284864450881282,2.3936427008952035,6.907961529524703,4.260490070251749,8.764543660010023,1.9534136123605537
CN(C(=O)CSC1=NN=C(NC2CC2)S1)C1CCCC1,RL-826,08/08/2019,7.866755799371843,8.70767136700039,9.379588268190986,5.161665212551142,6.2514033226303845,7.97997147709947,4.915309155306679,9.831611649296196,6.255368734273397,6.600134191279146,-2.6803826810174893,9.866628672668236,9.277363720180336,8.995445143655054,4.307416957799877,5.047581142549777,5.0375595829667,10.796442506319567,3.5958131908899866,9.356193390022854
C1=CC=C(C2=NN=C(CSC3=NN=C(NC4CC4)S3)S2)C=C1,RL-827,08/08/2019,6.626452114542103,6.917104955658303,9.825842258834056,4.598982176193097,5.780313975793851,6.376421220606989,6.287280333908756,6.339863440196761,5.73523334063143,6.2924261050783885,3.89255890624363,7.949623083271079,9.765757724660393,7.544215709363238,6.967672172112298,9.887398358947175,6.121526663935083,9.220286990546523,3.404921198439719,8.978064809796923
CC(SC1=NN=C(NC2CC2)S1)C1=NC(C2=NN=C[NH]2)=NO1,RL-828,08/09/2019,5.682053238914174,4.83094083602805,9.717859766713397,7.485326734855747,5.221830927287197,4.839333123930997,3.0607402760121483,7.300024558940342,6.175276066019126,6.34426842935482,6.022632543315882,4.803667543579346,9.96735055955681,6.5433464382493876,7.36330946363725,2.88605412760987,2.977818861782812,7.405452522969832,2.8669602256612916,9.188690080327284
CC1=NN(C)C(N2CCC(SC3=NN=C(NC4CC4)S3)C2=O)=C1,RL-829,08/09/2019,7.071865309293352,6.57575548604719,4.939001585542203,7.0330220464697275,5.89156719588682,7.483808236589489,7.565649540969387,3.646260570478816,5.524879396433832,5.790281403293328,13.164409190066518,5.7219770281379425,4.66166627887332,5.76139998983136,7.258720116322993,16.020507242094737,7.572974479497455,2.090161962874677,3.0254718492704122,6.513889838884617
O=C(CCSC1=NN=C(NC2CC2)S1)N1CCCC1,RL-830,08/09/2019,5.355309995443702,4.146303737759852,9.315961035820862,4.777008599951743,5.971022752176653,6.96266719249552,6.398915550503033,3.074278205176004,4.880513788980063,5.366864766192722,4.809218693833686,2.348714059181325,8.996104912717195,4.982040647713611,10.099157476568815,7.602714741051063,6.4380297015058625,2.825838577654261,8.231058544916376,5.263099850233227
